OBJECTID,BdVal,BdName,Requests,Returns,PercentReturned,ELECTDATE,ELECTTTL,ELECTTL2,SHAPE__Area,SHAPE__Length
386,0877,VISTA,2519,1532,0.608177,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5462499.12109375,11907.8423176322
387,0602,PALM GARDENS,319,145,0.454545,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,962409.3828125,4823.27248749487
388,0913,WILDER,2746,1843,0.671158,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4045805.67578125,9778.84561183835
389,0494,MARLEY PARK,2687,1279,0.475995,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3739385.12109375,7737.30361230098
390,0921,WINDMERE,3347,1638,0.489393,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5370763.09765625,9461.12424682769
391,0850,TREVOR BROWNE,1484,463,0.311994,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3275164.703125,8146.39526866603
392,0607,PALMBROOK,2616,1173,0.448394,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8138808.81640625,16211.1965481249
393,0596,OSUNA PARK,2886,1308,0.453222,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11892024.8789063,16403.5964630688
394,0901,WESTWOOD,2043,883,0.432207,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3813351.6875,7945.78972850687
395,0058,BETHANY PARK,729,238,0.326474,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1341417.23046875,4717.74437169158
396,0130,CIELO GRANDE,2083,1134,0.544407,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11719370.8828125,15004.4870483482
397,0020,ANDERSON,1469,769,0.523485,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1859577.39453125,5778.87442871759
398,0389,HUBBELL,1367,793,0.580102,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1885142.01953125,5855.12779084058
399,0535,MORRISTOWN,635,404,0.63622,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,554956459.765625,105123.088498175
400,0871,VETERANS OASIS,1343,766,0.570364,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5617994.48046875,11647.1897639798
401,0423,KODIAK,1096,858,0.782846,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3360257.33203125,8610.39708221044
402,0278,FALCON,2919,1592,0.545392,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10345500.09375,17641.1193274344
403,0826,TARO,2393,1201,0.50188,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5538618.00390625,9797.88854391696
404,0209,DESERT EDGE,3419,1588,0.464463,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6934723.4921875,12603.6674815138
405,0882,WADDELL,1812,950,0.524282,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,22123352.2929688,19183.0607688257
406,0497,MARYVALE,2212,731,0.33047,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4684790.53125,9591.66428385139
407,0542,MUSKET,1175,553,0.470638,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2735749.49609375,6682.98998916754
408,0305,GAVILAN PEAK,2784,1611,0.578663,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7412776.41796875,20374.4029630718
409,0444,LEGACY,1691,873,0.516262,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5556071.34765625,12969.0835103965
410,0471,LOWELL,1158,475,0.410189,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4144324.31640625,10717.4895040041
411,0470,LOS OLIVOS,851,427,0.501762,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1156114.75,5926.43694146981
412,0710,ROVEY,1415,864,0.6106,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1881292.828125,5824.1954608978
413,0894,WESTAR,2804,1819,0.648716,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9901126.51171875,16272.6868827917
414,0245,DWIGHT,740,391,0.528378,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,943081.734375,3861.86491791878
415,0061,BISCUIT FLAT,694,456,0.65706,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,153501171.554688,62731.3453044592
416,0166,CORONA,1370,822,0.6,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1861986.6328125,6796.79944480364
417,0631,PENA,2589,781,0.30166,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3757387.41796875,7755.24388708373
418,0603,PALM HARBOR,1147,514,0.448125,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2827928.75390625,9240.32570629532
419,0037,ASHLAND RANCH,2908,1259,0.432943,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7600255.52734375,11652.2067322404
420,0059,BETHUNE,1282,391,0.304992,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,21109770.2148438,25552.1047714392
421,0206,DESERT BELL,2562,1135,0.443013,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2795900.29296875,7720.7775781291
422,0144,COCOPAH,1464,891,0.608606,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5017840.8046875,10703.5012565195
423,0016,ALSUP,718,327,0.455431,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,67700975.578125,42765.6512290456
424,0357,HASTINGS,2652,1475,0.556184,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4978045.515625,12584.878874419
425,0279,FALCON HILL,1779,947,0.532321,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4940914.546875,10072.3100597636
426,0115,CAVE BUTTES,1812,1048,0.578366,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,22179446.78125,25829.7420577601
427,0685,RHODES,1177,632,0.536958,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1565696.81640625,5897.98583549773
428,0068,BLUE SKY,882,688,0.780045,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2588945.703125,6967.3911296486
429,0489,MARICOPA MOUNTAINS,95,35,0.368421,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,469002521.183594,107020.484598284
430,0025,APACHE PARK,1243,753,0.605792,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1798836.23046875,6560.17710768602
431,0229,DOBSON PARK,1562,1012,0.647887,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4066803.734375,18235.183804452
432,0462,LONE TREE,2058,1136,0.551992,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,30030200.6992188,29845.7996357444
433,0811,SUNNY HIGH,4117,2687,0.652659,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5947576.7265625,9905.67711845621
434,0443,LAYTON LAKES,739,411,0.556156,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1973325.25390625,8620.83173725813
435,0065,BLACKHAWK,2416,1124,0.465231,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4753129.05859375,8761.32910467387
436,0197,DANYELL,2628,960,0.365296,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3734131.03125,7727.41929768686
437,0887,WATSON,778,424,0.544987,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11269980.1289063,13584.4281576224
438,0840,TONTO,3309,1774,0.536113,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5076289.05078125,11919.6443100361
439,0691,RIO SALADO,2630,1085,0.412547,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8134374.07421875,12361.3939327435
440,0727,SAN SIMON,1136,823,0.724471,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1979382.43359375,6544.0457490731
441,0513,MESQUITE,1824,977,0.535635,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11458147.9882813,16126.5888435766
442,0634,PEPPERWOOD,2299,999,0.434536,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2943609.625,7228.27723282091
443,0290,FOUR PEAKS,3374,2237,0.663011,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,13931364.7265625,16944.9100284838
444,0236,DREAMLAND VILLA,4154,2721,0.655031,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6422218.82421875,18102.3611847993
445,0781,SPRINGS,1349,789,0.584877,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1866869.828125,5805.5251774593
446,0892,WEST POINT,2158,1133,0.525023,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3852397.16015625,7859.18861185402
